Volume_m3_per_mol,Experimental_Pa,Fitted_Pa,Residual_Pa
2.355373937677e-03,3.280801001683e+05,3.279243474966e+05,1.557526716657e+02
2.348720338983e-03,3.288763764423e+05,3.287820754668e+05,9.430097553576e+01
2.342104225352e-03,3.297222915133e+05,3.296394009725e+05,8.289054076810e+01
2.335525280899e-03,3.305186972170e+05,3.304963240140e+05,2.237320301333e+01
2.328983193277e-03,3.312187802751e+05,3.313528445911e+05,-1.340643159789e+02
2.322477653631e-03,3.323767191046e+05,3.322089627039e+05,1.677564007599e+02
2.316008356546e-03,3.332252511292e+05,3.330646783523e+05,1.605727769076e+02
2.309575000000e-03,3.339257244957e+05,3.339199915364e+05,5.732959292829e+00
2.303177285319e-03,3.349349363415e+05,3.347749022562e+05,1.600340853109e+02
2.296814917127e-03,3.357423141157e+05,3.356294105116e+05,1.129036040886e+02
2.290487603306e-03,3.365479124025e+05,3.364835163027e+05,6.439609975903e+01
2.284195054945e-03,3.373311458855e+05,3.373372196295e+05,-6.073744005815e+00
2.277936986301e-03,3.382124193182e+05,3.381905204919e+05,2.189882623224e+01
2.271713114754e-03,3.389833901152e+05,3.390434188900e+05,-6.002877488697e+01
2.265523160763e-03,3.400006254047e+05,3.398959148238e+05,1.047105809269e+02
2.259366847826e-03,3.408691858023e+05,3.407480082933e+05,1.211775090732e+02
2.253243902439e-03,3.416710331386e+05,3.415996992984e+05,7.133384023752e+01
2.247154054054e-03,3.422885390071e+05,3.424509878391e+05,-1.624488320752e+02
2.241097035040e-03,3.432854561109e+05,3.433018739156e+05,-1.641780464258e+01
2.235072580645e-03,3.439997304819e+05,3.441523575277e+05,-1.526270457465e+02
2.229080428954e-03,3.449793484539e+05,3.450024386754e+05,-2.309022156388e+01
2.223120320856e-03,3.458564509996e+05,3.458521173589e+05,4.333640738914e+00
2.217192000000e-03,3.467049069994e+05,3.467013935780e+05,3.513421418436e+00
2.211295212766e-03,3.476672679310e+05,3.475502673327e+05,1.170005982816e+02
2.205429708223e-03,3.485334580604e+05,3.483987386232e+05,1.347194372467e+02
2.199595238095e-03,3.493709203905e+05,3.492468074493e+05,1.241129412868e+02
2.193791556728e-03,3.501182040490e+05,3.500944738110e+05,2.373023798165e+01
2.188018421053e-03,3.508933142239e+05,3.509417377084e+05,-4.842348450189e+01
2.182275590551e-03,3.516507662612e+05,3.517885991415e+05,-1.378328803013e+02
2.176562827225e-03,3.527168369673e+05,3.526350581103e+05,8.177885695087e+01
2.170879895561e-03,3.534834271894e+05,3.534811146147e+05,2.312574639509e+00
2.165226562500e-03,3.544931955894e+05,3.543267686548e+05,1.664269346002e+02
2.159602597403e-03,3.550460056463e+05,3.551720202306e+05,-1.260145843233e+02
2.154007772021e-03,3.561888870012e+05,3.560168693420e+05,1.720176591748e+02
2.148441860465e-03,3.567881457736e+05,3.568613159891e+05,-7.317021545948e+01
2.142904639175e-03,3.577256957983e+05,3.577053601719e+05,2.033562642109e+01
2.137395886889e-03,3.586962901755e+05,3.585490018903e+05,1.472882852324e+02
2.131915384615e-03,3.594939700323e+05,3.593922411444e+05,1.017288879612e+02
2.126462915601e-03,3.601122653328e+05,3.602350779341e+05,-1.228126013631e+02
2.121038265306e-03,3.611805371681e+05,3.610775122596e+05,1.030249085684e+02
2.115641221374e-03,3.620432496750e+05,3.619195441206e+05,1.237055543407e+02
2.110271573604e-03,3.626016662687e+05,3.627611735174e+05,-1.595072486628e+02
2.104929113924e-03,3.636756932463e+05,3.636024004498e+05,7.329279647541e+01
2.099613636364e-03,3.644470098550e+05,3.644432249179e+05,3.784937080112e+00
2.094324937028e-03,3.652605023549e+05,3.652836469217e+05,-2.314456679020e+01
2.089062814070e-03,3.659645103616e+05,3.661236664611e+05,-1.591560994838e+02
2.083827067669e-03,3.668849694446e+05,3.669632835362e+05,-7.831409159320e+01
2.078617500000e-03,3.676896680142e+05,3.678024981469e+05,-1.128301326931e+02
2.073433915212e-03,3.688075896807e+05,3.686413102933e+05,1.662793873276e+02
2.068276119403e-03,3.693006321465e+05,3.694797199754e+05,-1.790878288852e+02
2.063143920596e-03,3.703897929550e+05,3.703177271932e+05,7.206576179195e+01
2.058037128713e-03,3.711446775161e+05,3.711553319466e+05,-1.065443044528e+01
2.052955555556e-03,3.721083465860e+05,3.719925342357e+05,1.158123503819e+02
2.047899014778e-03,3.729903025852e+05,3.728293340604e+05,1.609685247865e+02
2.042867321867e-03,3.737994428419e+05,3.736657314208e+05,1.337114211052e+02
2.037860294118e-03,3.746471763186e+05,3.745017263169e+05,1.454500016909e+02
2.032877750611e-03,3.754592445610e+05,3.753373187487e+05,1.219258123250e+02
2.027919512195e-03,3.761671458462e+05,3.761725087161e+05,-5.362869848905e+00
2.022985401460e-03,3.769996762649e+05,3.770072962191e+05,-7.619954293536e+00
2.018075242718e-03,3.778025961678e+05,3.778416812579e+05,-3.908509013761e+01
2.013188861985e-03,3.785141248429e+05,3.786756638323e+05,-1.615389893710e+02
2.008326086957e-03,3.794234917592e+05,3.795092439424e+05,-8.575218319340e+01
2.003486746988e-03,3.805343258709e+05,3.803424215881e+05,1.919042827611e+02
1.998670673077e-03,3.813628106751e+05,3.811751967695e+05,1.876139056202e+02
1.993877697842e-03,3.819124872431e+05,3.820075694866e+05,-9.508224352944e+01
1.989107655502e-03,3.827593240675e+05,3.828395397393e+05,-8.021567186323e+01
1.984360381862e-03,3.837396836076e+05,3.836711075277e+05,6.857607987541e+01
1.979635714286e-03,3.844440225825e+05,3.845022728518e+05,-5.825026929041e+01
1.974933491686e-03,3.854015632749e+05,3.853330357116e+05,6.852756329114e+01
1.970253554502e-03,3.862223596512e+05,3.861633961070e+05,5.896354427317e+01
1.965595744681e-03,3.869827633974e+05,3.869933540380e+05,-1.059064059029e+01
1.960959905660e-03,3.878621541998e+05,3.878229095048e+05,3.924469499697e+01
1.956345882353e-03,3.886297528750e+05,3.886520625072e+05,-2.230963222205e+01
1.951753521127e-03,3.896133222285e+05,3.894808130452e+05,1.325091832374e+02
1.947182669789e-03,3.902209286283e+05,3.903091611190e+05,-8.823249069840e+01
1.942633177570e-03,3.911662757672e+05,3.911371067284e+05,2.916903884773e+01
1.938104895105e-03,3.920731074292e+05,3.919646498735e+05,1.084575557175e+02
1.933597674419e-03,3.929300015719e+05,3.927917905542e+05,1.382110177419e+02
1.929111368910e-03,3.934813260022e+05,3.936185287706e+05,-1.372027684356e+02
1.924645833333e-03,3.944678471953e+05,3.944448645227e+05,2.298267261125e+01
1.920200923788e-03,3.952571696116e+05,3.952707978104e+05,-1.362819874712e+01
1.915776497696e-03,3.959875388308e+05,3.960963286338e+05,-1.087898029990e+02
1.911372413793e-03,3.967956578141e+05,3.969214569928e+05,-1.257991787703e+02
1.906988532110e-03,3.976504428145e+05,3.977461828876e+05,-9.574007303541e+01
1.902624713959e-03,3.986710466649e+05,3.985705063180e+05,1.005403469445e+02
1.898280821918e-03,3.993572675202e+05,3.993944272840e+05,-3.715976381872e+01
1.893956719818e-03,4.003679591478e+05,4.002179457858e+05,1.500133620448e+02
1.889652272727e-03,4.008923471418e+05,4.010410618232e+05,-1.487146813719e+02
1.885367346939e-03,4.020388877068e+05,4.018637753962e+05,1.751123105498e+02
1.881101809955e-03,4.025739264680e+05,4.026860865049e+05,-1.121600369342e+02
1.876855530474e-03,4.035519970028e+05,4.035079951493e+05,4.400185348699e+01
1.872628378378e-03,4.044418916582e+05,4.043295013294e+05,1.123903288114e+02
1.868420224719e-03,4.052260268252e+05,4.051506050451e+05,7.542178005778e+01
1.864230941704e-03,4.059718583577e+05,4.059713062965e+05,5.520612125401e-01
1.860060402685e-03,4.068877741391e+05,4.067916050836e+05,9.616905548569e+01
1.855908482143e-03,4.077347297339e+05,4.076115014063e+05,1.232283275676e+02
1.851775055679e-03,4.086181836620e+05,4.084309952647e+05,1.871883972991e+02
1.847660000000e-03,4.092110428654e+05,4.092500866587e+05,-3.904379337584e+01
1.843563192905e-03,4.100010461031e+05,4.100687755885e+05,-6.772948536085e+01
1.839484513274e-03,4.109728558419e+05,4.108870620538e+05,8.579378800356e+01
1.835423841060e-03,4.118511192873e+05,4.117049460549e+05,1.461732324174e+02
1.831381057269e-03,4.123941007745e+05,4.125224275916e+05,-1.283268171625e+02
1.827356043956e-03,4.134713500604e+05,4.133395066640e+05,1.318433963483e+02
1.823348684211e-03,4.139754998970e+05,4.141561832721e+05,-1.806833750822e+02
1.819358862144e-03,4.150174522871e+05,4.149724574158e+05,4.499487135088e+01
1.815386462882e-03,4.156393929174e+05,4.157883290952e+05,-1.489361777175e+02
1.811431372549e-03,4.164555105562e+05,4.166037983102e+05,-1.482877539946e+02
1.807493478261e-03,4.172561578832e+05,4.174188650609e+05,-1.627071777089e+02
1.803572668113e-03,4.181869081330e+05,4.182335293473e+05,-4.662121432810e+01
1.799668831169e-03,4.189868755090e+05,4.190477911694e+05,-6.091566037928e+01
1.795781857451e-03,4.197582349516e+05,4.198616505271e+05,-1.034155754865e+02
1.791911637931e-03,4.204969451097e+05,4.206751074205e+05,-1.781623107744e+02
1.788058064516e-03,4.213002161232e+05,4.214881618495e+05,-1.879457263061e+02
1.784221030043e-03,4.222132819389e+05,4.223008138142e+05,-8.753187536384e+01
1.780400428266e-03,4.229255996918e+05,4.231130633146e+05,-1.874636228181e+02
1.776596153846e-03,4.238045719423e+05,4.239249103506e+05,-1.203384083190e+02
1.772808102345e-03,4.246784707329e+05,4.247363549224e+05,-5.788418943557e+01
1.769036170213e-03,4.256018349819e+05,4.255473970297e+05,5.443795218819e+01
1.765280254777e-03,4.265402064480e+05,4.263580366728e+05,1.821697752741e+02
1.761540254237e-03,4.269861532442e+05,4.271682738515e+05,-1.821206073030e+02
1.757816067653e-03,4.280194182622e+05,4.279781085659e+05,4.130969631171e+01
1.754107594937e-03,4.288438412835e+05,4.287875408159e+05,5.630046760186e+01
1.750414736842e-03,4.296512848807e+05,4.295965706016e+05,5.471427912090e+01
1.746737394958e-03,4.302404893041e+05,4.304051979230e+05,-1.647086189136e+02
1.743075471698e-03,4.312612813876e+05,4.312134227800e+05,4.785860753554e+01
1.739428870293e-03,4.320975998531e+05,4.320212451727e+05,7.635468040896e+01
1.735797494781e-03,4.327492503359e+05,4.328286651011e+05,-7.941476523742e+01
1.732181250000e-03,4.337234872634e+05,4.336356825651e+05,8.780469828920e+01
1.728580041580e-03,4.342848209072e+05,4.344422975648e+05,-1.574766575943e+02
1.724993775934e-03,4.353658365455e+05,4.352485101002e+05,1.173264452498e+02
1.721422360248e-03,4.361996267886e+05,4.360543201712e+05,1.453066173801e+02
1.717865702479e-03,4.369684108342e+05,4.368597277779e+05,1.086830562402e+02
1.714323711340e-03,4.374704650196e+05,4.376647329203e+05,-1.942679007578e+02
1.710796296296e-03,4.385266994159e+05,4.384693355984e+05,5.736381759163e+01
1.707283367556e-03,4.393524741397e+05,4.392735358121e+05,7.893832766451e+01
1.703784836066e-03,4.400462726805e+05,4.400773335614e+05,-3.106088096544e+01
1.700300613497e-03,4.410531168130e+05,4.408807288465e+05,1.723879665799e+02
1.696830612245e-03,4.415896189760e+05,4.416837216672e+05,-9.410269114398e+01
1.693374745418e-03,4.426108208948e+05,4.424863120235e+05,1.245088712696e+02
1.689932926829e-03,4.434101383355e+05,4.432884999155e+05,1.216384199368e+02
1.686505070994e-03,4.441881639456e+05,4.440902853432e+05,9.787860239600e+01
1.683091093117e-03,4.450054635728e+05,4.448916683066e+05,1.137952661672e+02
1.679690909091e-03,4.455594040382e+05,4.456926488056e+05,-1.332447674362e+02
1.676304435484e-03,4.466856937156e+05,4.464932268403e+05,1.924668752470e+02
1.672931589537e-03,4.472243716237e+05,4.472934024107e+05,-6.903078698029e+01
1.669572289157e-03,4.479031507560e+05,4.480931755167e+05,-1.900247607283e+02
1.666226452906e-03,4.488446170880e+05,4.488925461584e+05,-4.792907042621e+01
1.662894000000e-03,4.497232627816e+05,4.496915143358e+05,3.174844582233e+01
1.659574850299e-03,4.505136558652e+05,4.504900800488e+05,2.357581636222e+01
1.656268924303e-03,4.512090565339e+05,4.512882432975e+05,-7.918676360318e+01
1.652976143141e-03,4.521137755965e+05,4.520860040819e+05,2.777151465270e+01
1.649696428571e-03,4.530290376830e+05,4.528833624019e+05,1.456752811007e+02
1.646429702970e-03,4.537651551897e+05,4.536803182576e+05,8.483693208476e+01
1.643175889328e-03,4.544700371585e+05,4.544768716489e+05,-6.834490419074e+00
1.639934911243e-03,4.554588339189e+05,4.552730225759e+05,1.858113429295e+02
1.636706692913e-03,4.561064064467e+05,4.560687710386e+05,3.763540810189e+01
1.633491159136e-03,4.568486959253e+05,4.568641170370e+05,-1.542111168063e+01
1.630288235294e-03,4.575828771374e+05,4.576590605710e+05,-7.618343357468e+01
1.627097847358e-03,4.584648455395e+05,4.584536016407e+05,1.124389880063e+01
1.623919921875e-03,4.593254455308e+05,4.592477402460e+05,7.770528475009e+01
1.620754385965e-03,4.599715970400e+05,4.600414763871e+05,-6.987934702635e+01
1.617601167315e-03,4.609472152068e+05,4.608348100638e+05,1.124051430065e+02
1.614460194175e-03,4.614264451360e+05,4.616277412761e+05,-2.012961401041e+02
1.611331395349e-03,4.622595239720e+05,4.624202700241e+05,-1.607460520953e+02
1.608214700193e-03,4.632018443999e+05,4.632123963078e+05,-1.055190791620e+01
1.605110038610e-03,4.638301889352e+05,4.640041201272e+05,-1.739311919172e+02
1.602017341040e-03,4.648078996983e+05,4.647954414822e+05,1.245821616228e+01
1.598936538462e-03,4.655480224248e+05,4.655863603729e+05,-3.833794803516e+01
1.595867562380e-03,4.665273371815e+05,4.663768767992e+05,1.504603822563e+02
1.592810344828e-03,4.673196711938e+05,4.671669907612e+05,1.526804326192e+02
1.589764818356e-03,4.680219415340e+05,4.679567022589e+05,6.523927511933e+01
1.586730916031e-03,4.688791121239e+05,4.687460112922e+05,1.331008317074e+02
1.583708571429e-03,4.695673716914e+05,4.695349178612e+05,3.245383014140e+01
1.580697718631e-03,4.704837616989e+05,4.703234219659e+05,1.603397330140e+02
1.577698292220e-03,4.712004469735e+05,4.711115236063e+05,8.892336720455e+01
1.574710227273e-03,4.719578566732e+05,4.718992227823e+05,5.863389094413e+01
1.571733459357e-03,4.729254336609e+05,4.726865194940e+05,2.389141668986e+02
1.568767924528e-03,4.733081848513e+05,4.734734137413e+05,-1.652288899827e+02
1.565813559322e-03,4.740306766829e+05,4.742599055243e+05,-2.292288413867e+02
1.562870300752e-03,4.749528622791e+05,4.750459948430e+05,-9.313256387517e+01
1.559938086304e-03,4.760208218944e+05,4.758316816973e+05,1.891401971162e+02
1.557016853933e-03,4.764702454686e+05,4.766169660873e+05,-1.467206187747e+02
1.554106542056e-03,4.775077191200e+05,4.774018480130e+05,1.058711070344e+02
1.551207089552e-03,4.779840968665e+05,4.781863274743e+05,-2.022306078768e+02
1.548318435754e-03,4.789861197073e+05,4.789704044713e+05,1.571523596888e+01
1.545440520446e-03,4.799073725710e+05,4.797540790040e+05,1.532935669418e+02
1.542573283859e-03,4.806563333187e+05,4.805373510724e+05,1.189822463022e+02
1.539716666667e-03,4.813195057008e+05,4.813202206764e+05,-7.149755355786e-01
1.536870609982e-03,4.822076181100e+05,4.821026878160e+05,1.049302939314e+02
1.534035055351e-03,4.828628489184e+05,4.828847524914e+05,-2.190357291611e+01
1.531209944751e-03,4.834771405111e+05,4.836664147024e+05,-1.892741913089e+02
1.528395220588e-03,4.845309525395e+05,4.844476744490e+05,8.327809043619e+01
1.525590825688e-03,4.850349042786e+05,4.852285317314e+05,-1.936274527316e+02
1.522796703297e-03,4.862119804956e+05,4.860089865494e+05,2.029939462306e+02
1.520012797075e-03,4.865645825936e+05,4.867890389030e+05,-2.244563093875e+02
1.517239051095e-03,4.875936930388e+05,4.875686887924e+05,2.500424642168e+01
1.514475409836e-03,4.885127617165e+05,4.883479362174e+05,1.648254991331e+02
1.511721818182e-03,4.890287894014e+05,4.891267811780e+05,-9.799177663872e+01
1.508978221416e-03,4.899262258144e+05,4.899052236744e+05,2.100214005029e+01
1.506244565217e-03,4.907637864267e+05,4.906832637064e+05,8.052272034594e+01
1.503520795660e-03,4.912882011409e+05,4.914609012740e+05,-1.727001330658e+02
1.500806859206e-03,4.920832211242e+05,4.922381363773e+05,-1.549152531702e+02
1.498102702703e-03,4.928111888372e+05,4.930149690163e+05,-2.037801791096e+02
1.495408273381e-03,4.935642638152e+05,4.937913991910e+05,-2.271353757757e+02
1.492723518851e-03,4.947318063637e+05,4.945674269013e+05,1.643794623937e+02
1.490048387097e-03,4.954656907842e+05,4.953430521473e+05,1.226386368829e+02
1.487382826476e-03,4.961870855874e+05,4.961182749290e+05,6.881065842946e+01
1.484726785714e-03,4.971081425343e+05,4.968930952463e+05,2.150472879807e+02
1.482080213904e-03,4.977958507452e+05,4.976675130993e+05,1.283376458936e+02
1.479443060498e-03,4.985018250623e+05,4.984415284879e+05,6.029657435126e+01
1.476815275311e-03,4.990620006100e+05,4.992151414123e+05,-1.531408023082e+02
1.474196808511e-03,4.998967343630e+05,4.999883518723e+05,-9.161750930944e+01
1.471587610619e-03,5.006003777227e+05,5.007611598679e+05,-1.607821452319e+02
1.468987632509e-03,5.015735809576e+05,5.015335653992e+05,4.001555835019e+01
1.466396825397e-03,5.024828426731e+05,5.023055684662e+05,1.772742068712e+02
1.463815140845e-03,5.031949030799e+05,5.030771690689e+05,1.177340109920e+02
1.461242530756e-03,5.036558745196e+05,5.038483672072e+05,-1.924926875561e+02
1.458678947368e-03,5.044855636118e+05,5.046191628812e+05,-1.335992694336e+02
1.456124343257e-03,5.051986456685e+05,5.053895560908e+05,-1.909104223130e+02
1.453578671329e-03,5.064134232004e+05,5.061595468362e+05,2.538763642395e+02
1.451041884817e-03,5.068992694862e+05,5.069291351171e+05,-2.986563096929e+01
1.448513937282e-03,5.075173839602e+05,5.076983209338e+05,-1.809369736302e+02
1.445994782609e-03,5.087094721249e+05,5.084671042861e+05,2.423678388060e+02
1.443484375000e-03,5.094134825402e+05,5.092354851741e+05,1.779973661244e+02
1.440982668977e-03,5.099879574047e+05,5.100034635977e+05,-1.550619306992e+01
1.438489619377e-03,5.108167021785e+05,5.107710395571e+05,4.566262144869e+01
1.436005181347e-03,5.113910188103e+05,5.115382130520e+05,-1.471942417740e+02
1.433529310345e-03,5.123288292555e+05,5.123049840827e+05,2.384517284815e+01
1.431061962134e-03,5.130437123038e+05,5.130713526490e+05,-2.764034518262e+01
1.428603092784e-03,5.140926454520e+05,5.138373187510e+05,2.553267010695e+02
1.426152658662e-03,5.144199737037e+05,5.146028823886e+05,-1.829086849048e+02
1.423710616438e-03,5.154768309399e+05,5.153680435619e+05,1.087873779593e+02
1.421276923077e-03,5.160565965511e+05,5.161328022709e+05,-7.620571982389e+01
1.418851535836e-03,5.169325160736e+05,5.168971585155e+05,3.535755803372e+01
1.416434412266e-03,5.175861260219e+05,5.176611122959e+05,-7.498627392057e+01
1.414025510204e-03,5.182727721705e+05,5.184246636118e+05,-1.518914413430e+02
1.411624787776e-03,5.193456324571e+05,5.191878124635e+05,1.578199935946e+02
1.409232203390e-03,5.197614125346e+05,5.199505588508e+05,-1.891463162216e+02
1.406847715736e-03,5.208535490116e+05,5.207129027738e+05,1.406462378560e+02
1.404471283784e-03,5.214500674204e+05,5.214748442324e+05,-2.477681199566e+01
1.402102866779e-03,5.223059288849e+05,5.222363832267e+05,6.954565818590e+01
1.399742424242e-03,5.229663325266e+05,5.229975197567e+05,-3.118723009853e+01
1.397389915966e-03,5.237457125080e+05,5.237582538223e+05,-1.254131431988e+01
1.395045302013e-03,5.243803173644e+05,5.245185854236e+05,-1.382680592559e+02
1.392708542714e-03,5.252791239902e+05,5.252785145606e+05,6.094296657247e-01
1.390379598662e-03,5.261311361248e+05,5.260380412332e+05,9.309489156166e+01
1.388058430718e-03,5.266514301749e+05,5.267971654415e+05,-1.457352666564e+02
1.385745000000e-03,5.274305785864e+05,5.275558871855e+05,-1.253085991167e+02
1.383439267887e-03,5.281657131531e+05,5.283142064651e+05,-1.484933120045e+02
1.381141196013e-03,5.293101911833e+05,5.290721232804e+05,2.380679029108e+02
1.378850746269e-03,5.299613890696e+05,5.298296376314e+05,1.317514381679e+02
1.376567880795e-03,5.305964463975e+05,5.305867495180e+05,9.696879452560e+00
1.374292561983e-03,5.313231960315e+05,5.313434589403e+05,-2.026290879387e+01
1.372024752475e-03,5.322724451920e+05,5.320997658983e+05,1.726792937594e+02
1.369764415157e-03,5.329114469543e+05,5.328556703919e+05,5.577656242449e+01
1.367511513158e-03,5.337031776823e+05,5.336111724212e+05,9.200526103808e+01
1.365266009852e-03,5.345245427162e+05,5.343662719862e+05,1.582707300677e+02
1.363027868852e-03,5.351301310523e+05,5.351209690868e+05,9.161965499748e+00
1.360797054010e-03,5.360740702176e+05,5.358752637231e+05,1.988064944921e+02
1.358573529412e-03,5.364918067299e+05,5.366291558951e+05,-1.373491651467e+02
1.356357259380e-03,5.371696833207e+05,5.373826456027e+05,-2.129622820219e+02
1.354148208469e-03,5.380717547810e+05,5.381357328460e+05,-6.397806502355e+01
1.351946341463e-03,5.388428393227e+05,5.388884176249e+05,-4.557830222824e+01
1.349751623377e-03,5.395919237668e+05,5.396406999396e+05,-4.877617279044e+01
1.347564019449e-03,5.405916496327e+05,5.403925797899e+05,1.990698428270e+02
1.345383495146e-03,5.413268186827e+05,5.411440571758e+05,1.827615068377e+02
1.343210016155e-03,5.417547138848e+05,5.418951320974e+05,-1.404182126785e+02
1.341043548387e-03,5.425010371093e+05,5.426458045547e+05,-1.447674454788e+02
1.338884057971e-03,5.435076236676e+05,5.433960745477e+05,1.115491199584e+02
1.336731511254e-03,5.439811878032e+05,5.441459420763e+05,-1.647542730629e+02
1.334585874799e-03,5.450499593018e+05,5.448954071406e+05,1.545521611922e+02
1.332447115385e-03,5.458404032750e+05,5.456444697406e+05,1.959335344398e+02
1.330315200000e-03,5.461883998662e+05,5.463931298762e+05,-2.047300099583e+02
1.328190095847e-03,5.469370805411e+05,5.471413875475e+05,-2.043070063844e+02
1.326071770335e-03,5.476357481548e+05,5.478892427544e+05,-2.534945996328e+02
1.323960191083e-03,5.483745264190e+05,5.486366954970e+05,-2.621690779950e+02
1.321855325914e-03,5.495085949430e+05,5.493837457753e+05,1.248491677052e+02
1.319757142857e-03,5.501584703771e+05,5.501303935893e+05,2.807678787515e+01
1.317665610143e-03,5.509448906430e+05,5.508766389389e+05,6.825170408888e+01
1.315580696203e-03,5.516277942199e+05,5.516224818242e+05,5.312395750545e+00
1.313502369668e-03,5.521182338918e+05,5.523679222451e+05,-2.496883532648e+02
1.311430599369e-03,5.529874444229e+05,5.531129602017e+05,-1.255157788005e+02
1.309365354331e-03,5.540432734166e+05,5.538575956940e+05,1.856777225572e+02
1.307306603774e-03,5.543975406115e+05,5.546018287220e+05,-2.042881104311e+02
1.305254317111e-03,5.552656447689e+05,5.553456592856e+05,-8.001451665419e+01
1.303208463950e-03,5.563122528651e+05,5.560890873849e+05,2.231654802610e+02
1.301169014085e-03,5.570171353132e+05,5.568321130198e+05,1.850222934516e+02
1.299135937500e-03,5.575746244470e+05,5.575747361904e+05,-1.117434322368e-01
1.297109204368e-03,5.582309577941e+05,5.583169568967e+05,-8.599910256476e+01
1.295088785047e-03,5.592780651317e+05,5.590587751386e+05,2.192899930625e+02
1.293074650078e-03,5.596991954466e+05,5.598001909162e+05,-1.009954696679e+02
1.291066770186e-03,5.603126275050e+05,5.605412042295e+05,-2.285767244804e+02
1.289065116279e-03,5.612576110326e+05,5.612818150785e+05,-2.420404584997e+01
1.287069659443e-03,5.619830764909e+05,5.620220234631e+05,-3.894697219506e+01
1.285080370943e-03,5.625766566847e+05,5.627618293833e+05,-1.851726986187e+02
1.283097222222e-03,5.634045132985e+05,5.635012328393e+05,-9.671954075585e+01
1.281120184900e-03,5.643224225629e+05,5.642402338309e+05,8.218873204594e+01
1.279149230769e-03,5.651842793580e+05,5.649788323582e+05,2.054469998056e+02
1.277184331797e-03,5.659136142326e+05,5.657170284211e+05,1.965858115371e+02
1.275225460123e-03,5.662046373003e+05,5.664548220197e+05,-2.501847193594e+02
1.273272588055e-03,5.671933840516e+05,5.671922131540e+05,1.170897647622e+00
1.271325688073e-03,5.681938957186e+05,5.679292018239e+05,2.646938947350e+02
1.269384732824e-03,5.689511989188e+05,5.686657880295e+05,2.854108892526e+02
1.267449695122e-03,5.691344737499e+05,5.694019717708e+05,-2.674980209088e+02
1.265520547945e-03,5.700335476183e+05,5.701377530477e+05,-1.042054294158e+02
1.263597264438e-03,5.706747366979e+05,5.708731318603e+05,-1.983951624607e+02
1.261679817906e-03,5.715413919065e+05,5.716081082086e+05,-6.671630204143e+01
1.259768181818e-03,5.721249695565e+05,5.723426820925e+05,-2.177125359724e+02
1.257862329803e-03,5.728105635174e+05,5.730768535121e+05,-2.662899947184e+02
1.255962235650e-03,5.740367846754e+05,5.738106224674e+05,2.261622080435e+02
1.254067873303e-03,5.745895065728e+05,5.745439889583e+05,4.551761448768e+01
1.252179216867e-03,5.755130409288e+05,5.752769529849e+05,2.360879439160e+02
1.250296240601e-03,5.763034383078e+05,5.760095145472e+05,2.939237606556e+02
1.248418918919e-03,5.766995006528e+05,5.767416736451e+05,-4.217299231340e+01
1.246547226387e-03,5.775530773023e+05,5.774734302787e+05,7.964702360530e+01
1.244681137725e-03,5.781344884047e+05,5.782047844480e+05,-7.029604329355e+01
1.242820627803e-03,5.790386372694e+05,5.789357361529e+05,1.029011164996e+02
1.240965671642e-03,5.796308963495e+05,5.796662853935e+05,-3.538904395292e+01
1.239116244411e-03,5.805202802770e+05,5.803964321697e+05,1.238481072226e+02
1.237272321429e-03,5.810939869601e+05,5.811261764817e+05,-3.218952159188e+01
1.235433878157e-03,5.815814024240e+05,5.818555183293e+05,-2.741159052664e+02
1.233600890208e-03,5.827170291143e+05,5.825844577125e+05,1.325714017506e+02
1.231773333333e-03,5.834473159429e+05,5.833129946315e+05,1.343213114406e+02
1.229951183432e-03,5.838030202849e+05,5.840411290860e+05,-2.381088011309e+02
1.228134416544e-03,5.846037731928e+05,5.847688610763e+05,-1.650878834915e+02
1.226323008850e-03,5.853787267500e+05,5.854961906022e+05,-1.174638521809e+02
1.224516936672e-03,5.862756297242e+05,5.862231176638e+05,5.251206038066e+01
1.222716176471e-03,5.867807985135e+05,5.869496422611e+05,-1.688437476122e+02
1.220920704846e-03,5.875078167004e+05,5.876757643940e+05,-1.679476935972e+02
1.219130498534e-03,5.883856527132e+05,5.884014840626e+05,-1.583134940127e+01
1.217345534407e-03,5.889706969134e+05,5.891268012668e+05,-1.561043534789e+02
1.215565789474e-03,5.900938890680e+05,5.898517160068e+05,2.421730612629e+02
1.213791240876e-03,5.904800316748e+05,5.905762282823e+05,-9.619660750090e+01
1.212021865889e-03,5.914123642255e+05,5.913003380936e+05,1.120261319362e+02
1.210257641921e-03,5.920646557631e+05,5.920240454405e+05,4.061032257183e+01
1.208498546512e-03,5.925857326586e+05,5.927473503231e+05,-1.616176644912e+02
1.206744557329e-03,5.932690842026e+05,5.934702527413e+05,-2.011685387023e+02
1.204995652174e-03,5.944548114881e+05,5.941927526953e+05,2.620587928718e+02
1.203251808972e-03,5.947309667058e+05,5.949148501848e+05,-1.838834790115e+02
1.201513005780e-03,5.953581232063e+05,5.956365452101e+05,-2.784220038038e+02
1.199779220779e-03,5.962576282950e+05,5.963578377710e+05,-1.002094760275e+02
1.198050432277e-03,5.968181841675e+05,5.970787278676e+05,-2.605437001096e+02
1.196326618705e-03,5.979310586246e+05,5.977992154998e+05,1.318431247915e+02
1.194607758621e-03,5.985650142682e+05,5.985193006677e+05,4.571360044461e+01
