Volume_m3_per_mol,Experimental_Pa,Fitted_Pa,Residual_Pa
1.321491439103e-02,1.400048705148e+05,1.400048573673e+05,1.314752388862e-02
1.320550875801e-02,1.401043082564e+05,1.401042951339e+05,1.312254846562e-02
1.319611650427e-02,1.402037455994e+05,1.402037325019e+05,1.309756698902e-02
1.318673760128e-02,1.403031825439e+05,1.403031694713e+05,1.307258300949e-02
1.317737202060e-02,1.404026190897e+05,1.404026060421e+05,1.304759542109e-02
1.316801973385e-02,1.405020552369e+05,1.405020422143e+05,1.302260268130e-02
1.315868071277e-02,1.406014909855e+05,1.406014779879e+05,1.299760717666e-02
1.314935492913e-02,1.407009263356e+05,1.407009133630e+05,1.297260817955e-02
1.314004235482e-02,1.408003612870e+05,1.408003483394e+05,1.294760545716e-02
1.313074296178e-02,1.408997958399e+05,1.408997829173e+05,1.292259676848e-02
1.312145672207e-02,1.409992299941e+05,1.409992170965e+05,1.289758758503e-02
1.311218360777e-02,1.410986637498e+05,1.410986508772e+05,1.287257325021e-02
1.310292359110e-02,1.411980971069e+05,1.411980842593e+05,1.284755539382e-02
1.309367664432e-02,1.412975300654e+05,1.412975172429e+05,1.282253555837e-02
1.308444273977e-02,1.413969626253e+05,1.413969498278e+05,1.279751004768e-02
1.307522184989e-02,1.414963947867e+05,1.414963820142e+05,1.277248337283e-02
1.306601394718e-02,1.415958265495e+05,1.415958138020e+05,1.274745317642e-02
1.305681900422e-02,1.416952579137e+05,1.416952451913e+05,1.272241905099e-02
1.304763699367e-02,1.417946888794e+05,1.417946761820e+05,1.269738201518e-02
1.303846788826e-02,1.418941194465e+05,1.418941067741e+05,1.267234241823e-02
1.302931166081e-02,1.419935496150e+05,1.419935369677e+05,1.264730011462e-02
1.302016828421e-02,1.420929793849e+05,1.420929667627e+05,1.262225437677e-02
1.301103773142e-02,1.421924087563e+05,1.421923961591e+05,1.259720680537e-02
1.300191997547e-02,1.422918377292e+05,1.422918251570e+05,1.257215384976e-02
1.299281498950e-02,1.423912663035e+05,1.423912537564e+05,1.254710092326e-02
1.298372274668e-02,1.424906944792e+05,1.424906819572e+05,1.252204319462e-02
1.297464322028e-02,1.425901222564e+05,1.425901097594e+05,1.249698482570e-02
1.296557638365e-02,1.426895496351e+05,1.426895371632e+05,1.247192284791e-02
1.295652221020e-02,1.427889766152e+05,1.427889641683e+05,1.244685787242e-02
1.294748067341e-02,1.428884031968e+05,1.428883907750e+05,1.242179115070e-02
1.293845174686e-02,1.429878293798e+05,1.429878169831e+05,1.239672230440e-02
1.292943540418e-02,1.430872551643e+05,1.430872427926e+05,1.237165101338e-02
1.292043161908e-02,1.431866805502e+05,1.431866682037e+05,1.234657666646e-02
1.291144036534e-02,1.432861055377e+05,1.432860932162e+05,1.232150124270e-02
1.290246161683e-02,1.433855301266e+05,1.433855178301e+05,1.229642287944e-02
1.289349534746e-02,1.434849543169e+05,1.434849420456e+05,1.227134207147e-02
1.288454153125e-02,1.435843781088e+05,1.435843658625e+05,1.224625977920e-02
1.287560014226e-02,1.436838015021e+05,1.436837892809e+05,1.222117576981e-02
1.286667115465e-02,1.437832244969e+05,1.437832123008e+05,1.219608946121e-02
1.285775454262e-02,1.438826470932e+05,1.438826349222e+05,1.217100099893e-02
1.284885028047e-02,1.439820692910e+05,1.439820571451e+05,1.214591247845e-02
1.283995834256e-02,1.440814910903e+05,1.440814789695e+05,1.212082139682e-02
1.283107870332e-02,1.441809124910e+05,1.441809003953e+05,1.209572787047e-02
1.282221133725e-02,1.442803334933e+05,1.442803214227e+05,1.207063274342e-02
1.281335621892e-02,1.443797540970e+05,1.443797420515e+05,1.204553700518e-02
1.280451332298e-02,1.444791743023e+05,1.444791622818e+05,1.202043896774e-02
1.279568262414e-02,1.445785941090e+05,1.445785821137e+05,1.199533880572e-02
1.278686409717e-02,1.446780135173e+05,1.446780015470e+05,1.197023759596e-02
1.277805771694e-02,1.447774325270e+05,1.447774205819e+05,1.194513498922e-02
1.276926345836e-02,1.448768511383e+05,1.448768392183e+05,1.192003168399e-02
1.276048129642e-02,1.449762693511e+05,1.449762574562e+05,1.189492823323e-02
1.275171120619e-02,1.450756871654e+05,1.450756752956e+05,1.186982117360e-02
1.274295316277e-02,1.451751045812e+05,1.451750927365e+05,1.184471367742e-02
1.273420714139e-02,1.452745215985e+05,1.452745097789e+05,1.181960609392e-02
1.272547311728e-02,1.453739382173e+05,1.453739264228e+05,1.179449702613e-02
1.271675106580e-02,1.454733544377e+05,1.454733426683e+05,1.176938635763e-02
1.270804096233e-02,1.455727702596e+05,1.455727585153e+05,1.174427638762e-02
1.269934278234e-02,1.456721856830e+05,1.456721739639e+05,1.171916499152e-02
1.269065650137e-02,1.457716007080e+05,1.457715890139e+05,1.169405097608e-02
1.268198209501e-02,1.458710153345e+05,1.458710036655e+05,1.166893838672e-02
1.267331953893e-02,1.459704295625e+05,1.459704179186e+05,1.164382416755e-02
1.266466880887e-02,1.460698433920e+05,1.460698317733e+05,1.161870942451e-02
1.265602988063e-02,1.461692568231e+05,1.461692452295e+05,1.159359415760e-02
1.264740273006e-02,1.462686698558e+05,1.462686582873e+05,1.156847763923e-02
1.263878733311e-02,1.463680824899e+05,1.463680709466e+05,1.154336243053e-02
1.263018366576e-02,1.464674947257e+05,1.464674832074e+05,1.151824535918e-02
1.262159170408e-02,1.465669065630e+05,1.465668950698e+05,1.149312869529e-02
1.261301142420e-02,1.466663180018e+05,1.466663065338e+05,1.146801115829e-02
1.260444280231e-02,1.467657290422e+05,1.467657175993e+05,1.144289449439e-02
1.259588581466e-02,1.468651396841e+05,1.468651282663e+05,1.141777710291e-02
1.258734043758e-02,1.469645499276e+05,1.469645385350e+05,1.139265845995e-02
1.257880664746e-02,1.470639597727e+05,1.470639484051e+05,1.136754010804e-02
1.257028442073e-02,1.471633692193e+05,1.471633578769e+05,1.134242242551e-02
1.256177373392e-02,1.472627782675e+05,1.472627669502e+05,1.131730512134e-02
1.255327456360e-02,1.473621869173e+05,1.473621756251e+05,1.129218778806e-02
1.254478688641e-02,1.474615951686e+05,1.474615839015e+05,1.126706862124e-02
1.253631067905e-02,1.475610030215e+05,1.475609917796e+05,1.124195277225e-02
1.252784591830e-02,1.476604104760e+05,1.476603992592e+05,1.121683503152e-02
1.251939258097e-02,1.477598175321e+05,1.477598063404e+05,1.119171862956e-02
1.251095064396e-02,1.478592241897e+05,1.478592130231e+05,1.116660109255e-02
1.250252008423e-02,1.479586304490e+05,1.479586193075e+05,1.114148594206e-02
1.249410087879e-02,1.480580363098e+05,1.480580251934e+05,1.111637073336e-02
1.248569300471e-02,1.481574417722e+05,1.481574306809e+05,1.109125473886e-02
1.247729643914e-02,1.482568468362e+05,1.482568357701e+05,1.106614040327e-02
1.246891115927e-02,1.483562515018e+05,1.483562404608e+05,1.104102659156e-02
1.246053714238e-02,1.484556557690e+05,1.484556447531e+05,1.101591336192e-02
1.245217436577e-02,1.485550596378e+05,1.485550486470e+05,1.099080083077e-02
1.244382280684e-02,1.486544631082e+05,1.486544521425e+05,1.096568797948e-02
1.243548244303e-02,1.487538661802e+05,1.487538552396e+05,1.094057806768e-02
1.242715325184e-02,1.488532688538e+05,1.488532579383e+05,1.091546792304e-02
1.241883521084e-02,1.489526711290e+05,1.489526602386e+05,1.089035993209e-02
1.241052829766e-02,1.490520730058e+05,1.490520621405e+05,1.086525147548e-02
1.240223248997e-02,1.491514744842e+05,1.491514636441e+05,1.084014456137e-02
1.239394776553e-02,1.492508755643e+05,1.492508647492e+05,1.081503953901e-02
1.238567410214e-02,1.493502762460e+05,1.493502654560e+05,1.078993381816e-02
1.237741147765e-02,1.494496765292e+05,1.494496657644e+05,1.076483094948e-02
1.236915987000e-02,1.495490764142e+05,1.495490656744e+05,1.073972898303e-02
1.236091925716e-02,1.496484759007e+05,1.496484651861e+05,1.071462774416e-02
1.235268961718e-02,1.497478749889e+05,1.497478642993e+05,1.068952833884e-02
1.234447092814e-02,1.498472736787e+05,1.498472630142e+05,1.066442966112e-02
1.233626316822e-02,1.499466719701e+05,1.499466613308e+05,1.063933395199e-02
1.232806631561e-02,1.500460698632e+05,1.500460592489e+05,1.061423763167e-02
1.231988034861e-02,1.501454673579e+05,1.501454567687e+05,1.058914515306e-02
1.231170524552e-02,1.502448644542e+05,1.502448538902e+05,1.056405386771e-02
1.230354098475e-02,1.503442611522e+05,1.503442506132e+05,1.053896232042e-02
1.229538754473e-02,1.504436574518e+05,1.504436469380e+05,1.051387470216e-02
1.228724490397e-02,1.505430533531e+05,1.505430428643e+05,1.048878850997e-02
1.227911304103e-02,1.506424488560e+05,1.506424383923e+05,1.046370243421e-02
1.227099193452e-02,1.507418439606e+05,1.507418335220e+05,1.043862014194e-02
1.226288156312e-02,1.508412386669e+05,1.508412282533e+05,1.041353959590e-02
1.225478190555e-02,1.509406329748e+05,1.509406225863e+05,1.038846056326e-02
1.224669294059e-02,1.510400268843e+05,1.510400165209e+05,1.036338353879e-02
1.223861464710e-02,1.511394203955e+05,1.511394100572e+05,1.033830808592e-02
1.223054700396e-02,1.512388135084e+05,1.512388031952e+05,1.031323597999e-02
1.222248999012e-02,1.513382062230e+05,1.513381959348e+05,1.028816541657e-02
1.221444358460e-02,1.514375985392e+05,1.514375882761e+05,1.026309677400e-02
1.220640776645e-02,1.515369904571e+05,1.515369802191e+05,1.023803229327e-02
1.219838251479e-02,1.516363819767e+05,1.516363717637e+05,1.021296836552e-02
1.219036780880e-02,1.517357730979e+05,1.517357629100e+05,1.018790679518e-02
1.218236362771e-02,1.518351638208e+05,1.518351536580e+05,1.016284793150e-02
1.217436995079e-02,1.519345541454e+05,1.519345440076e+05,1.013779200730e-02
1.216638675738e-02,1.520339440717e+05,1.520339339590e+05,1.011273742188e-02
1.215841402687e-02,1.521333335997e+05,1.521333235120e+05,1.008768673637e-02
1.215045173870e-02,1.522327227294e+05,1.522327126667e+05,1.006263893214e-02
1.214249987238e-02,1.523321114607e+05,1.523321014231e+05,1.003759400919e-02
1.213455840746e-02,1.524314997938e+05,1.524314897812e+05,1.001255170559e-02
1.212662732353e-02,1.525308877285e+05,1.525308777410e+05,9.987510828068e-03
1.211870660026e-02,1.526302752650e+05,1.526302653025e+05,9.962474287022e-03
1.211079621736e-02,1.527296624031e+05,1.527296524657e+05,9.937438473571e-03
1.210289615460e-02,1.528290491430e+05,1.528290392306e+05,9.912406938383e-03
1.209500639179e-02,1.529284354846e+05,1.529284255972e+05,9.887379826978e-03
1.208712690879e-02,1.530278214278e+05,1.530278115655e+05,9.862353501376e-03
1.207925768555e-02,1.531272069728e+05,1.531271971355e+05,9.837331803283e-03
1.207139870202e-02,1.532265921195e+05,1.532265823072e+05,9.812312724534e-03
1.206354993823e-02,1.533259768679e+05,1.533259670806e+05,9.787297021830e-03
1.205571137427e-02,1.534253612181e+05,1.534253514558e+05,9.762284171302e-03
1.204788299026e-02,1.535247451699e+05,1.535247354326e+05,9.737274085637e-03
1.204006476639e-02,1.536241287235e+05,1.536241190112e+05,9.712269733427e-03
1.203225668288e-02,1.537235118788e+05,1.537235021915e+05,9.687267593108e-03
1.202445872003e-02,1.538228946358e+05,1.538228849736e+05,9.662267286330e-03
1.201667085816e-02,1.539222769946e+05,1.539222673573e+05,9.637271403335e-03
1.200889307767e-02,1.540216589551e+05,1.540216493428e+05,9.612279885914e-03
1.200112535899e-02,1.541210405173e+05,1.541210309300e+05,9.587291948264e-03
1.199336768261e-02,1.542204216813e+05,1.542204121190e+05,9.562307095621e-03
1.198562002907e-02,1.543198024470e+05,1.543197929097e+05,9.537327016005e-03
1.197788237895e-02,1.544191828145e+05,1.544191733021e+05,9.512349090073e-03
1.197015471290e-02,1.545185627837e+05,1.545185532963e+05,9.487375675235e-03
1.196243701161e-02,1.546179423546e+05,1.546179328922e+05,9.462406276725e-03
1.195472925580e-02,1.547173215273e+05,1.547173120899e+05,9.437440690817e-03
1.194703142627e-02,1.548167003018e+05,1.548166908893e+05,9.412478539161e-03
1.193934350386e-02,1.549160786780e+05,1.549160692905e+05,9.387520054588e-03
1.193166546945e-02,1.550154566559e+05,1.550154472934e+05,9.362567041535e-03
1.192399730398e-02,1.551148342357e+05,1.551148248981e+05,9.337617986603e-03
1.191633898844e-02,1.552142114172e+05,1.552142021045e+05,9.312671842054e-03
1.190869050385e-02,1.553135882004e+05,1.553135789127e+05,9.287731198128e-03
1.190105183130e-02,1.554129645854e+05,1.554129553226e+05,9.262793842936e-03
1.189342295192e-02,1.555123405722e+05,1.555123313344e+05,9.237861464499e-03
1.188580384689e-02,1.556117161608e+05,1.556117069479e+05,9.212932374794e-03
1.187819449744e-02,1.557110913511e+05,1.557110821631e+05,9.188008902129e-03
1.187059488484e-02,1.558104661433e+05,1.558104569802e+05,9.163088863716e-03
1.186300499041e-02,1.559098405372e+05,1.559098313990e+05,9.138172870735e-03
1.185542479553e-02,1.560092145328e+05,1.560092054196e+05,9.113263629843e-03
1.184785428161e-02,1.561085881303e+05,1.561085790420e+05,9.088356309803e-03
1.184029343012e-02,1.562079613296e+05,1.562079522661e+05,9.063456003787e-03
1.183274222258e-02,1.563073341306e+05,1.563073250921e+05,9.038557589520e-03
1.182520064054e-02,1.564067065334e+05,1.564066975198e+05,9.013666072860e-03
1.181766866561e-02,1.565060785381e+05,1.565060695493e+05,8.988778921776e-03
1.181014627944e-02,1.566054501445e+05,1.566054411806e+05,8.963895787019e-03
1.180263346374e-02,1.567048213527e+05,1.567048124137e+05,8.939019026002e-03
1.179513020025e-02,1.568041921628e+05,1.568041832486e+05,8.914145553717e-03
1.178763647078e-02,1.569035625746e+05,1.569035536853e+05,8.889277523849e-03
1.178015225714e-02,1.570029325882e+05,1.570029237238e+05,8.864415518474e-03
1.177267754124e-02,1.571023022037e+05,1.571022933641e+05,8.839557296596e-03
1.176521230501e-02,1.572016714210e+05,1.572016626063e+05,8.814704226097e-03
1.175775653042e-02,1.573010402400e+05,1.573010314502e+05,8.789857529337e-03
1.175031019949e-02,1.574004086609e+05,1.574003998959e+05,8.765015110839e-03
1.174287329430e-02,1.574997766836e+05,1.574997679435e+05,8.740177494474e-03
1.173544579696e-02,1.575991443082e+05,1.575991355928e+05,8.715344069060e-03
1.172802768963e-02,1.576985115345e+05,1.576985028440e+05,8.690519549418e-03
1.172061895452e-02,1.577978783627e+05,1.577978696970e+05,8.665696659591e-03
1.171321957386e-02,1.578972447927e+05,1.578972361519e+05,8.640881103929e-03
1.170582952997e-02,1.579966108246e+05,1.579966022085e+05,8.616071951110e-03
1.169844880517e-02,1.580959764583e+05,1.580959678670e+05,8.591266174335e-03
1.169107738185e-02,1.581953416938e+05,1.581953331273e+05,8.566467236960e-03
1.168371524244e-02,1.582947065311e+05,1.582946979895e+05,8.541672257707e-03
1.167636236941e-02,1.583940709703e+05,1.583940624535e+05,8.516884729033e-03
1.166901874528e-02,1.584934350114e+05,1.584934265193e+05,8.492102526361e-03
1.166168435261e-02,1.585927986543e+05,1.585927901869e+05,8.467325824313e-03
1.165435917400e-02,1.586921618990e+05,1.586921534565e+05,8.442555641523e-03
1.164704319209e-02,1.587915247456e+05,1.587915163278e+05,8.417789329542e-03
1.163973638959e-02,1.588908871940e+05,1.588908788010e+05,8.393030351726e-03
1.163243874922e-02,1.589902492443e+05,1.589902408761e+05,8.368277980480e-03
1.162515025376e-02,1.590896108965e+05,1.590896025530e+05,8.343530556886e-03
1.161787088604e-02,1.591889721505e+05,1.591889638317e+05,8.318788633915e-03
1.161060062891e-02,1.592883330064e+05,1.592883247123e+05,8.294052793644e-03
1.160333946529e-02,1.593876934641e+05,1.593876851948e+05,8.269323967397e-03
1.159608737813e-02,1.594870535237e+05,1.594870452791e+05,8.244601543993e-03
1.158884435041e-02,1.595864131852e+05,1.595864049653e+05,8.219884563005e-03
1.158161036517e-02,1.596857724486e+05,1.596857642534e+05,8.195172733394e-03
1.157438540549e-02,1.597851313138e+05,1.597851231434e+05,8.170469314791e-03
1.156716945449e-02,1.598844897809e+05,1.598844816352e+05,8.145772211719e-03
1.155996249533e-02,1.599838478499e+05,1.599838397288e+05,8.121079561533e-03
1.155276451121e-02,1.600832055208e+05,1.600831974244e+05,8.096394565655e-03
1.154557548538e-02,1.601825627936e+05,1.601825547218e+05,8.071716176346e-03
1.153839540112e-02,1.602819196682e+05,1.602819116212e+05,8.047043520492e-03
1.153122424177e-02,1.603812761447e+05,1.603812681224e+05,8.022377936868e-03
1.152406199068e-02,1.604806322232e+05,1.604806242255e+05,7.997717679245e-03
1.151690863128e-02,1.605799879035e+05,1.605799799304e+05,7.973065250553e-03
1.150976414702e-02,1.606793431857e+05,1.606793352373e+05,7.948419544846e-03
1.150262852139e-02,1.607786980699e+05,1.607786901461e+05,7.923780212877e-03
1.149550173792e-02,1.608780525559e+05,1.608780446567e+05,7.899148244178e-03
1.148838378019e-02,1.609774066438e+05,1.609773987693e+05,7.874523551436e-03
1.148127463181e-02,1.610767603337e+05,1.610767524837e+05,7.849903922761e-03
1.147417427644e-02,1.611761136254e+05,1.611761058001e+05,7.825290784240e-03
1.146708269778e-02,1.612754665191e+05,1.612754587184e+05,7.800686697010e-03
1.145999987956e-02,1.613748190146e+05,1.613748112386e+05,7.776089361869e-03
1.145292580556e-02,1.614741711121e+05,1.614741633606e+05,7.751498167636e-03
1.144586045959e-02,1.615735228115e+05,1.615735150846e+05,7.726913405349e-03
1.143880382552e-02,1.616728741129e+05,1.616728664105e+05,7.702336879447e-03
1.143175588725e-02,1.617722250161e+05,1.617722173384e+05,7.677767745918e-03
1.142471662869e-02,1.618715755213e+05,1.618715678681e+05,7.653205568204e-03
1.141768603385e-02,1.619709256284e+05,1.619709179998e+05,7.628650724655e-03
1.141066408672e-02,1.620702753375e+05,1.620702677334e+05,7.604103360791e-03
1.140365077136e-02,1.621696246485e+05,1.621696170689e+05,7.579561060993e-03
1.139664607187e-02,1.622689735614e+05,1.622689660064e+05,7.555028132629e-03
1.138964997238e-02,1.623683220763e+05,1.623683145458e+05,7.530503091402e-03
1.138266245706e-02,1.624676701931e+05,1.624676626871e+05,7.505983696319e-03
1.137568351012e-02,1.625670179118e+05,1.625670104303e+05,7.481474283850e-03
1.136871311581e-02,1.626663652325e+05,1.626663577755e+05,7.456969789928e-03
1.136175125842e-02,1.627657121551e+05,1.627657047227e+05,7.432474667439e-03
1.135479792228e-02,1.628650586797e+05,1.628650512717e+05,7.407986122416e-03
1.134785309174e-02,1.629644048063e+05,1.629643974228e+05,7.383505697362e-03
1.134091675122e-02,1.630637505348e+05,1.630637431758e+05,7.359033625107e-03
1.133398888516e-02,1.631630958652e+05,1.631630885307e+05,7.334568421356e-03
1.132706947802e-02,1.632624407977e+05,1.632624334876e+05,7.310111337574e-03
1.132015851434e-02,1.633617853321e+05,1.633617780464e+05,7.285661238711e-03
1.131325597866e-02,1.634611294684e+05,1.634611222072e+05,7.261220220244e-03
1.130636185558e-02,1.635604732067e+05,1.635604659699e+05,7.236787176225e-03
1.129947612972e-02,1.636598165470e+05,1.636598093347e+05,7.212361524580e-03
1.129259878576e-02,1.637591594893e+05,1.637591523014e+05,7.187944051111e-03
1.128572980839e-02,1.638585020335e+05,1.638584948700e+05,7.163534028223e-03
1.127886918237e-02,1.639578441798e+05,1.639578370406e+05,7.139132096199e-03
1.127201689247e-02,1.640571859280e+05,1.640571788132e+05,7.114739506505e-03
1.126517292350e-02,1.641565272782e+05,1.641565201878e+05,7.090354687534e-03
1.125833726032e-02,1.642558682303e+05,1.642558611643e+05,7.065977144521e-03
1.125150988781e-02,1.643552087845e+05,1.643552017429e+05,7.041608419968e-03
1.124469079091e-02,1.644545489406e+05,1.644545419234e+05,7.017248106422e-03
1.123787995457e-02,1.645538886988e+05,1.645538817059e+05,6.992896989686e-03
1.123107736380e-02,1.646532280589e+05,1.646532210904e+05,6.968553061597e-03
1.122428300363e-02,1.647525670211e+05,1.647525600768e+05,6.944218155695e-03
1.121749685913e-02,1.648519055852e+05,1.648518986653e+05,6.919890438439e-03
1.121071891541e-02,1.649512437513e+05,1.649512368558e+05,6.895572267240e-03
1.120394915761e-02,1.650505815195e+05,1.650505746482e+05,6.871262245113e-03
1.119718757091e-02,1.651499188896e+05,1.651499120427e+05,6.846961012343e-03
1.119043414053e-02,1.652492558618e+05,1.652492490391e+05,6.822669645771e-03
1.118368885172e-02,1.653485924360e+05,1.653485856376e+05,6.798384478316e-03
1.117695168976e-02,1.654479286122e+05,1.654479218381e+05,6.774108333047e-03
1.117022263998e-02,1.655472643904e+05,1.655472576405e+05,6.749843305442e-03
1.116350168773e-02,1.656465997706e+05,1.656465930450e+05,6.725584506057e-03
1.115678881840e-02,1.657459347529e+05,1.657459280515e+05,6.701336242259e-03
1.115008401743e-02,1.658452693372e+05,1.658452626601e+05,6.677097029751e-03
1.114338727027e-02,1.659446035235e+05,1.659445968706e+05,6.652865471551e-03
1.113669856242e-02,1.660439373118e+05,1.660439306832e+05,6.628644187003e-03
1.113001787942e-02,1.661432707022e+05,1.661432640977e+05,6.604430149309e-03
1.112334520683e-02,1.662426036946e+05,1.662425971143e+05,6.580226036021e-03
1.111668053026e-02,1.663419362890e+05,1.663419297330e+05,6.556030508364e-03
1.111002383533e-02,1.664412684855e+05,1.664412619537e+05,6.531845167046e-03
1.110337510772e-02,1.665406002840e+05,1.665405937764e+05,6.507667712867e-03
1.109673433313e-02,1.666399316846e+05,1.666399252011e+05,6.483501463663e-03
1.109010149731e-02,1.667392626872e+05,1.667392562279e+05,6.459341704613e-03
1.108347658602e-02,1.668385932919e+05,1.668385868567e+05,6.435192713980e-03
1.107685958507e-02,1.669379234986e+05,1.669379170875e+05,6.411053211195e-03
1.107025048031e-02,1.670372533074e+05,1.670372469204e+05,6.386923865648e-03
1.106364925760e-02,1.671365827182e+05,1.671365763554e+05,6.362802756485e-03
1.105705590286e-02,1.672359117311e+05,1.672359053924e+05,6.338689796394e-03
1.105047040203e-02,1.673352403460e+05,1.673352340314e+05,6.314588332316e-03
1.104389274107e-02,1.674345685630e+05,1.674345622725e+05,6.290494755376e-03
1.103732290601e-02,1.675338963821e+05,1.675338901157e+05,6.266411510296e-03
1.103076088288e-02,1.676332238033e+05,1.676332175609e+05,6.242337549338e-03
1.102420665775e-02,1.677325508265e+05,1.677325446082e+05,6.218274473213e-03
1.101766021675e-02,1.678318774518e+05,1.678318712576e+05,6.194218934979e-03
1.101112154599e-02,1.679312036792e+05,1.679311975090e+05,6.170176318847e-03
1.100459063167e-02,1.680305295086e+05,1.680305233625e+05,6.146140833152e-03
1.099806745999e-02,1.681298549401e+05,1.681298488180e+05,6.122115417384e-03
1.099155201718e-02,1.682291799738e+05,1.682291738757e+05,6.098100915551e-03
1.098504428952e-02,1.683285046095e+05,1.683284985354e+05,6.074094824726e-03
1.097854426331e-02,1.684278288473e+05,1.684278227972e+05,6.050099094864e-03
1.097205192490e-02,1.685271526871e+05,1.685271466610e+05,6.026113289408e-03
1.096556726064e-02,1.686264761291e+05,1.686264701270e+05,6.002138019539e-03
1.095909025694e-02,1.687257991732e+05,1.687257931950e+05,5.978171160677e-03
1.095262090024e-02,1.688251218194e+05,1.688251158651e+05,5.954216001555e-03
1.094615917699e-02,1.689244440676e+05,1.689244381374e+05,5.930271639954e-03
1.093970507370e-02,1.690237659180e+05,1.690237600117e+05,5.906334787142e-03
1.093325857690e-02,1.691230873705e+05,1.691230814881e+05,5.882409779588e-03
1.092681967314e-02,1.692224084251e+05,1.692224025666e+05,5.858495598659e-03
1.092038834903e-02,1.693217290818e+05,1.693217232472e+05,5.834590614541e-03
1.091396459118e-02,1.694210493406e+05,1.694210435299e+05,5.810696078697e-03
1.090754838624e-02,1.695203692015e+05,1.695203634147e+05,5.786811467260e-03
1.090113972092e-02,1.696196886646e+05,1.696196829016e+05,5.762937653344e-03
1.089473858191e-02,1.697190077297e+05,1.697190019907e+05,5.739075306337e-03
1.088834495599e-02,1.698183263970e+05,1.698183206818e+05,5.715220351703e-03
1.088195882991e-02,1.699176446664e+05,1.699176389751e+05,5.691378231859e-03
1.087558019050e-02,1.700169625380e+05,1.700169568704e+05,5.667546589393e-03
1.086920902460e-02,1.701162800117e+05,1.701162743679e+05,5.643725104164e-03
1.086284531909e-02,1.702155970875e+05,1.702155914676e+05,5.619913921691e-03
1.085648906085e-02,1.703149137654e+05,1.703149081693e+05,5.596113536740e-03
1.085014023684e-02,1.704142300455e+05,1.704142244732e+05,5.572323512752e-03
1.084379883402e-02,1.705135459277e+05,1.705135403792e+05,5.548544897465e-03
1.083746483937e-02,1.706128614121e+05,1.706128558873e+05,5.524776730454e-03
1.083113823993e-02,1.707121764986e+05,1.707121709976e+05,5.501016916241e-03
1.082481902275e-02,1.708114911873e+05,1.708114857100e+05,5.477271304699e-03
1.081850717493e-02,1.709108054781e+05,1.709108000245e+05,5.453535355628e-03
1.081220268357e-02,1.710101193710e+05,1.710101139412e+05,5.429809156340e-03
1.080590553582e-02,1.711094328661e+05,1.711094274600e+05,5.406096664956e-03
1.079961571886e-02,1.712087459634e+05,1.712087405810e+05,5.382391536841e-03
1.079333321990e-02,1.713080586628e+05,1.713080533041e+05,5.358699883800e-03
1.078705802616e-02,1.714073709644e+05,1.714073656294e+05,5.335019523045e-03
1.078079012493e-02,1.715066828682e+05,1.715066775569e+05,5.311349203112e-03
1.077452950348e-02,1.716059943741e+05,1.716059890864e+05,5.287689011311e-03
1.076827614916e-02,1.717053054822e+05,1.717053002182e+05,5.264040752081e-03
1.076203004930e-02,1.718046161925e+05,1.718046109521e+05,5.240403348580e-03
1.075579119130e-02,1.719039265049e+05,1.719039212882e+05,5.216777877649e-03
1.074955956257e-02,1.720032364196e+05,1.720032312264e+05,5.193163815420e-03
1.074333515055e-02,1.721025459364e+05,1.721025407668e+05,5.169561132789e-03
1.073711794271e-02,1.722018550553e+05,1.722018499094e+05,5.145968607394e-03
1.073090792655e-02,1.723011637765e+05,1.723011586541e+05,5.122388422024e-03
1.072470508960e-02,1.724004720999e+05,1.724004670010e+05,5.098819907289e-03
1.071850941941e-02,1.724997800254e+05,1.724997749501e+05,5.075260181911e-03
1.071232090358e-02,1.725990875531e+05,1.725990825014e+05,5.051715095760e-03
1.070613952972e-02,1.726983946831e+05,1.726983896549e+05,5.028180690715e-03
1.069996528547e-02,1.727977014152e+05,1.727976964105e+05,5.004656297388e-03
1.069379815850e-02,1.728970077495e+05,1.728970027684e+05,4.981144855265e-03
1.068763813652e-02,1.729963136860e+05,1.729963087284e+05,4.957644385286e-03
1.068148520725e-02,1.730956192248e+05,1.730956142906e+05,4.934155731462e-03
1.067533935846e-02,1.731949243657e+05,1.731949194550e+05,4.910678748274e-03
1.066920057792e-02,1.732942291088e+05,1.732942242216e+05,4.887212737231e-03
1.066306885345e-02,1.733935334542e+05,1.733935285904e+05,4.863760317676e-03
1.065694417289e-02,1.734928374018e+05,1.734928325614e+05,4.840317793423e-03
1.065082652411e-02,1.735921409515e+05,1.735921361347e+05,4.816887754714e-03
1.064471589501e-02,1.736914441035e+05,1.736914393101e+05,4.793470056029e-03
1.063861227351e-02,1.737907468578e+05,1.737907420877e+05,4.770064115291e-03
1.063251564756e-02,1.738900492142e+05,1.738900444675e+05,4.746670776512e-03
1.062642600515e-02,1.739893511729e+05,1.739893464496e+05,4.723286896478e-03
1.062034333429e-02,1.740886527338e+05,1.740886480339e+05,4.699916200479e-03
1.061426762300e-02,1.741879538969e+05,1.741879492204e+05,4.676558775827e-03
1.060819885935e-02,1.742872546623e+05,1.742872500091e+05,4.653212294215e-03
1.060213703143e-02,1.743865550299e+05,1.743865504000e+05,4.629877686966e-03
1.059608212736e-02,1.744858549997e+05,1.744858503932e+05,4.606555477949e-03
1.059003413527e-02,1.745851545718e+05,1.745851499886e+05,4.583246161928e-03
