Volume_m3_per_mol,Experimental_Pa,Fitted_Pa,Residual_Pa
9.882930724543e-03,2.293099385946e+05,2.293099455822e+05,-6.987598666456e-03
9.878631929100e-03,2.294095131669e+05,2.294095201540e+05,-6.987036613282e-03
9.874336871739e-03,2.295090875558e+05,2.295090945422e+05,-6.986453430727e-03
9.870045547588e-03,2.296086617610e+05,2.296086687469e+05,-6.985849468037e-03
9.865757951781e-03,2.297082357827e+05,2.297082427680e+05,-6.985223793890e-03
9.861474079462e-03,2.298078096209e+05,2.298078166055e+05,-6.984578096308e-03
9.857193925781e-03,2.299073832755e+05,2.299073902594e+05,-6.983910512645e-03
9.852917485900e-03,2.300069567466e+05,2.300069637298e+05,-6.983222585404e-03
9.848644754987e-03,2.301065300341e+05,2.301065370166e+05,-6.982513703406e-03
9.844375728218e-03,2.302061031381e+05,2.302061101199e+05,-6.981784186792e-03
9.840110400780e-03,2.303056760586e+05,2.303056830396e+05,-6.981034181081e-03
9.835848767865e-03,2.304052487955e+05,2.304052557757e+05,-6.980261998251e-03
9.831590824675e-03,2.305048213488e+05,2.305048283283e+05,-6.979470519582e-03
9.827336566421e-03,2.306043937186e+05,2.306044006973e+05,-6.978657707805e-03
9.823085988322e-03,2.307039659049e+05,2.307039728828e+05,-6.977823766647e-03
9.818839085603e-03,2.308035379077e+05,2.308035448847e+05,-6.976969569223e-03
9.814595853500e-03,2.309031097269e+05,2.309031167030e+05,-6.976094067795e-03
9.810356287257e-03,2.310026813626e+05,2.310026883378e+05,-6.975198659347e-03
9.806120382124e-03,2.311022528147e+05,2.311022597890e+05,-6.974282965530e-03
9.801888133362e-03,2.312018240834e+05,2.312018310567e+05,-6.973346200539e-03
9.797659536238e-03,2.313013951684e+05,2.313014021408e+05,-6.972388538998e-03
9.793434586028e-03,2.314009660700e+05,2.314009730414e+05,-6.971409457037e-03
9.789213278017e-03,2.315005367880e+05,2.315005437585e+05,-6.970411428483e-03
9.784995607497e-03,2.316001073226e+05,2.316001142919e+05,-6.969391630264e-03
9.780781569767e-03,2.316996776735e+05,2.316996846419e+05,-6.968352710828e-03
9.776571160138e-03,2.317992478410e+05,2.317992548083e+05,-6.967291818000e-03
9.772364373924e-03,2.318988178250e+05,2.318988247912e+05,-6.966211076360e-03
9.768161206452e-03,2.319983876254e+05,2.319983945905e+05,-6.965110485908e-03
9.763961653052e-03,2.320979572423e+05,2.320979642063e+05,-6.963988736970e-03
9.759765709067e-03,2.321975266757e+05,2.321975336385e+05,-6.962846644456e-03
9.755573369845e-03,2.322970959255e+05,2.322971028872e+05,-6.961684324779e-03
9.751384630743e-03,2.323966649919e+05,2.323966719524e+05,-6.960501254071e-03
9.747199487124e-03,2.324962338747e+05,2.324962408340e+05,-6.959298858419e-03
9.743017934363e-03,2.325958025741e+05,2.325958095322e+05,-6.958075304283e-03
9.738839967839e-03,2.326953710899e+05,2.326953780467e+05,-6.956832075957e-03
9.734665582940e-03,2.327949394222e+05,2.327949463778e+05,-6.955567281693e-03
9.730494775064e-03,2.328945075710e+05,2.328945145253e+05,-6.954283686355e-03
9.726327539615e-03,2.329940755363e+05,2.329940824893e+05,-6.952979456400e-03
9.722163872003e-03,2.330936433181e+05,2.330936502698e+05,-6.951655086596e-03
9.718003767651e-03,2.331932109164e+05,2.331932178667e+05,-6.950310635148e-03
9.713847221985e-03,2.332927783312e+05,2.332927852801e+05,-6.948945636395e-03
9.709694230440e-03,2.333923455625e+05,2.333923525100e+05,-6.947560439585e-03
9.705544788462e-03,2.334919126103e+05,2.334919195564e+05,-6.946155393962e-03
9.701398891499e-03,2.335914794746e+05,2.335914864193e+05,-6.944730004761e-03
9.697256535013e-03,2.336910461554e+05,2.336910530986e+05,-6.943284504814e-03
9.693117714469e-03,2.337906126527e+05,2.337906195945e+05,-6.941819156054e-03
9.688982425341e-03,2.338901789665e+05,2.338901859068e+05,-6.940334424144e-03
9.684850663113e-03,2.339897450968e+05,2.339897520356e+05,-6.938829727005e-03
9.680722423274e-03,2.340893110436e+05,2.340893179809e+05,-6.937304395251e-03
9.676597701321e-03,2.341888768069e+05,2.341888837427e+05,-6.935758894542e-03
9.672476492760e-03,2.342884423868e+05,2.342884493209e+05,-6.934194301721e-03
9.668358793103e-03,2.343880077831e+05,2.343880147157e+05,-6.932608899660e-03
9.664244597872e-03,2.344875729960e+05,2.344875799270e+05,-6.931004492799e-03
9.660133902595e-03,2.345871380253e+05,2.345871449547e+05,-6.929379247595e-03
9.656026702806e-03,2.346867028712e+05,2.346867097990e+05,-6.927735492354e-03
9.651922994050e-03,2.347862675337e+05,2.347862744597e+05,-6.926070549525e-03
9.647822771878e-03,2.348858320126e+05,2.348858389370e+05,-6.924386951141e-03
9.643726031847e-03,2.349853963080e+05,2.349854032307e+05,-6.922683765879e-03
9.639632769525e-03,2.350849604200e+05,2.350849673410e+05,-6.920959393028e-03
9.635542980484e-03,2.351845243485e+05,2.351845312677e+05,-6.919216742972e-03
9.631456660305e-03,2.352840880935e+05,2.352840950110e+05,-6.917453458300e-03
9.627373804578e-03,2.353836516551e+05,2.353836585708e+05,-6.915671227034e-03
9.623294408898e-03,2.354832150332e+05,2.354832219470e+05,-6.913869467098e-03
9.619218468869e-03,2.355827782278e+05,2.355827851398e+05,-6.912047305377e-03
9.615145980102e-03,2.356823412389e+05,2.356823481491e+05,-6.910206226166e-03
9.611076938214e-03,2.357819040666e+05,2.357819109749e+05,-6.908344861586e-03
9.607011338832e-03,2.358814667108e+05,2.358814736172e+05,-6.906464201165e-03
9.602949177590e-03,2.359810291715e+05,2.359810360760e+05,-6.904564594151e-03
9.598890450127e-03,2.360805914487e+05,2.360805983514e+05,-6.902644759975e-03
9.594835152091e-03,2.361801535425e+05,2.361801604433e+05,-6.900706648594e-03
9.590783279139e-03,2.362797154529e+05,2.362797223516e+05,-6.898747815285e-03
9.586734826931e-03,2.363792771798e+05,2.363792840765e+05,-6.896769627929e-03
9.582689791139e-03,2.364788387232e+05,2.364788456180e+05,-6.894772319356e-03
9.578648167440e-03,2.365784000831e+05,2.365784069759e+05,-6.892756529851e-03
9.574609951518e-03,2.366779612596e+05,2.366779681504e+05,-6.890720629599e-03
9.570575139064e-03,2.367775222527e+05,2.367775291414e+05,-6.888665549923e-03
9.566543725779e-03,2.368770830623e+05,2.368770899489e+05,-6.886590941576e-03
9.562515707368e-03,2.369766436884e+05,2.369766505729e+05,-6.884497008286e-03
9.558491079545e-03,2.370762041311e+05,2.370762110135e+05,-6.882383400807e-03
9.554469838031e-03,2.371757643903e+05,2.371757712706e+05,-6.880251283292e-03
9.550451978553e-03,2.372753244661e+05,2.372753313442e+05,-6.878100044560e-03
9.546437496847e-03,2.373748843585e+05,2.373748912344e+05,-6.875929044327e-03
9.542426388655e-03,2.374744440674e+05,2.374744509411e+05,-6.873739534058e-03
9.538418649727e-03,2.375740035928e+05,2.375740104644e+05,-6.871530145872e-03
9.534414275819e-03,2.376735629348e+05,2.376735698041e+05,-6.869301869301e-03
9.530413262694e-03,2.377731220934e+05,2.377731289605e+05,-6.867055577459e-03
9.526415606124e-03,2.378726810685e+05,2.378726879333e+05,-6.864788971143e-03
9.522421301887e-03,2.379722398602e+05,2.379722467227e+05,-6.862504058518e-03
9.518430345767e-03,2.380717984684e+05,2.380718053286e+05,-6.860199820949e-03
9.514442733557e-03,2.381713568933e+05,2.381713637511e+05,-6.857875705464e-03
9.510458461055e-03,2.382709151346e+05,2.382709219902e+05,-6.855533953058e-03
9.506477524069e-03,2.383704731926e+05,2.383704800457e+05,-6.853173166746e-03
9.502499918410e-03,2.384700310671e+05,2.384700379179e+05,-6.850792735349e-03
9.498525639900e-03,2.385695887582e+05,2.385695956065e+05,-6.848393793916e-03
9.494554684365e-03,2.386691462658e+05,2.386691531118e+05,-6.845975585748e-03
9.490587047639e-03,2.387687035900e+05,2.387687104336e+05,-6.843539129477e-03
9.486622725564e-03,2.388682607308e+05,2.388682675719e+05,-6.841083813924e-03
9.482661713987e-03,2.389678176882e+05,2.389678245268e+05,-6.838609755505e-03
9.478704008765e-03,2.390673744621e+05,2.390673812982e+05,-6.836115935585e-03
9.474749605757e-03,2.391669310526e+05,2.391669378862e+05,-6.833603896666e-03
9.470798500834e-03,2.392664874597e+05,2.392664942908e+05,-6.831074162619e-03
9.466850689871e-03,2.393660436834e+05,2.393660505119e+05,-6.828524754383e-03
9.462906168750e-03,2.394655997236e+05,2.394656065496e+05,-6.825957185356e-03
9.458964933361e-03,2.395651555805e+05,2.395651624038e+05,-6.823369854828e-03
9.455026979600e-03,2.396647112539e+05,2.396647180746e+05,-6.820765091106e-03
9.451092303371e-03,2.397642667439e+05,2.397642735620e+05,-6.818141264375e-03
9.447160900582e-03,2.398638220505e+05,2.398638288660e+05,-6.815499509685e-03
9.443232767152e-03,2.399633771736e+05,2.399633839865e+05,-6.812838313635e-03
9.439307899002e-03,2.400629321134e+05,2.400629389236e+05,-6.810158432927e-03
9.435386292065e-03,2.401624868698e+05,2.401624936772e+05,-6.807460769778e-03
9.431467942276e-03,2.402620414427e+05,2.402620482474e+05,-6.804744713008e-03
9.427552845579e-03,2.403615958322e+05,2.403616026342e+05,-6.802008894738e-03
9.423640997925e-03,2.404611500384e+05,2.404611568376e+05,-6.799256574595e-03
9.419732395272e-03,2.405607040611e+05,2.405607108576e+05,-6.796484958613e-03
9.415827033582e-03,2.406602579004e+05,2.406602646941e+05,-6.793694396038e-03
9.411924908827e-03,2.407598115563e+05,2.407598183472e+05,-6.790885614464e-03
9.408026016984e-03,2.408593650289e+05,2.408593718169e+05,-6.788059428800e-03
9.404130354037e-03,2.409589183180e+05,2.409589251032e+05,-6.785213947296e-03
9.400237915977e-03,2.410584714237e+05,2.410584782060e+05,-6.782350479625e-03
9.396348698800e-03,2.411580243460e+05,2.411580311255e+05,-6.779469433241e-03
9.392462698511e-03,2.412575770849e+05,2.412575838615e+05,-6.776569614885e-03
9.388579911120e-03,2.413571296405e+05,2.413571364141e+05,-6.773651257390e-03
9.384700332645e-03,2.414566820126e+05,2.414566887833e+05,-6.770715204766e-03
9.380823959108e-03,2.415562342014e+05,2.415562409691e+05,-6.767760409275e-03
9.376950786540e-03,2.416557862067e+05,2.416557929715e+05,-6.764788675355e-03
9.373080810978e-03,2.417553380287e+05,2.417553447905e+05,-6.761797849322e-03
9.369214028465e-03,2.418548896673e+05,2.418548964261e+05,-6.758788571460e-03
9.365350435052e-03,2.419544411225e+05,2.419544478782e+05,-6.755762500688e-03
9.361490026793e-03,2.420539923943e+05,2.420539991470e+05,-6.752717308700e-03
9.357632799753e-03,2.421535434827e+05,2.421535502324e+05,-6.749654596206e-03
9.353778750000e-03,2.422530943878e+05,2.422531011344e+05,-6.746574013960e-03
9.349927873611e-03,2.423526451094e+05,2.423526518529e+05,-6.743474747054e-03
9.346080166667e-03,2.424521956477e+05,2.424522023881e+05,-6.740358367097e-03
9.342235625257e-03,2.425517460026e+05,2.425517527399e+05,-6.737223797245e-03
9.338394245477e-03,2.426512961742e+05,2.426513029082e+05,-6.734071590472e-03
9.334556023428e-03,2.427508461623e+05,2.427508528932e+05,-6.730901106494e-03
9.330720955218e-03,2.428503959671e+05,2.428504026948e+05,-6.727712869179e-03
9.326889036961e-03,2.429499455885e+05,2.429499523130e+05,-6.724507315084e-03
9.323060264778e-03,2.430494950266e+05,2.430495017479e+05,-6.721283338265e-03
9.319234634797e-03,2.431490442812e+05,2.431490509993e+05,-6.718041666318e-03
9.315412143150e-03,2.432485933525e+05,2.432486000673e+05,-6.714782502968e-03
9.311592785978e-03,2.433481422405e+05,2.433481489520e+05,-6.711505266139e-03
9.307776559426e-03,2.434476909450e+05,2.434476976533e+05,-6.708210421493e-03
9.303963459648e-03,2.435472394662e+05,2.435472461711e+05,-6.704898318276e-03
9.300153482801e-03,2.436467878041e+05,2.436467945057e+05,-6.701569102006e-03
9.296346625051e-03,2.437463359586e+05,2.437463426568e+05,-6.698221142869e-03
9.292542882570e-03,2.438458839297e+05,2.438458906245e+05,-6.694856187096e-03
9.288742251534e-03,2.439454317174e+05,2.439454384089e+05,-6.691473390674e-03
9.284944728128e-03,2.440449793218e+05,2.440449860099e+05,-6.688072986435e-03
9.281150308541e-03,2.441445267429e+05,2.441445334275e+05,-6.684655323625e-03
9.277358988971e-03,2.442440739806e+05,2.442440806618e+05,-6.681219849270e-03
9.273570765619e-03,2.443436210349e+05,2.443436277127e+05,-6.677768076770e-03
9.269785634694e-03,2.444431679059e+05,2.444431745802e+05,-6.674297124846e-03
9.266003592411e-03,2.445427145935e+05,2.445427212643e+05,-6.670810544165e-03
9.262224634992e-03,2.446422610978e+05,2.446422677651e+05,-6.667305686278e-03
9.258448758663e-03,2.447418074187e+05,2.447418140825e+05,-6.663782638498e-03
9.254675959658e-03,2.448413535563e+05,2.448413602166e+05,-6.660243059741e-03
9.250906234216e-03,2.449408995105e+05,2.449409061672e+05,-6.656686367933e-03
9.247139578583e-03,2.450404452814e+05,2.450404519346e+05,-6.653112504864e-03
9.243375989011e-03,2.451399908690e+05,2.451399975185e+05,-6.649521179497e-03
9.239615461758e-03,2.452395362732e+05,2.452395429191e+05,-6.645912886597e-03
9.235857993087e-03,2.453390814941e+05,2.453390881364e+05,-6.642286491115e-03
9.232103579268e-03,2.454386265316e+05,2.454386331702e+05,-6.638643768383e-03
9.228352216579e-03,2.455381713858e+05,2.455381780208e+05,-6.634982826654e-03
9.224603901300e-03,2.456377160566e+05,2.456377226879e+05,-6.631306285271e-03
9.220858629720e-03,2.457372605442e+05,2.457372671718e+05,-6.627611641306e-03
9.217116398133e-03,2.458368048483e+05,2.458368114722e+05,-6.623900582781e-03
9.213377202840e-03,2.459363489692e+05,2.459363555894e+05,-6.620172061957e-03
9.209641040146e-03,2.460358929067e+05,2.460358995231e+05,-6.616426428081e-03
9.205907906364e-03,2.461354366609e+05,2.461354432736e+05,-6.612663710257e-03
9.202177797812e-03,2.462349802318e+05,2.462349868407e+05,-6.608884548768e-03
9.198450710814e-03,2.463345236193e+05,2.463345302244e+05,-6.605088157812e-03
9.194726641700e-03,2.464340668235e+05,2.464340734248e+05,-6.601274828427e-03
9.191005586807e-03,2.465336098444e+05,2.465336164418e+05,-6.597444036743e-03
9.187287542476e-03,2.466331526820e+05,2.466331592756e+05,-6.593597150641e-03
9.183572505055e-03,2.467326953362e+05,2.467327019259e+05,-6.589732627617e-03
9.179860470897e-03,2.468322378071e+05,2.468322443930e+05,-6.585851806449e-03
9.176151436364e-03,2.469317800947e+05,2.469317866767e+05,-6.581955007277e-03
9.172445397819e-03,2.470313221990e+05,2.470313287770e+05,-6.578040338354e-03
9.168742351635e-03,2.471308641200e+05,2.471308706941e+05,-6.574108439963e-03
9.165042294189e-03,2.472304058576e+05,2.472304124278e+05,-6.570160709089e-03
9.161345221864e-03,2.473299474120e+05,2.473299539781e+05,-6.566196447238e-03
9.157651131048e-03,2.474294887830e+05,2.474294953452e+05,-6.562214781297e-03
9.153960018138e-03,2.475290299707e+05,2.475290365289e+05,-6.558217370184e-03
9.150271879533e-03,2.476285709751e+05,2.476285775293e+05,-6.554202787811e-03
9.146586711639e-03,2.477281117962e+05,2.477281183464e+05,-6.550171616254e-03
9.142904510870e-03,2.478276524340e+05,2.478276589801e+05,-6.546124175657e-03
9.139225273642e-03,2.479271928885e+05,2.479271994305e+05,-6.542060058564e-03
9.135548996380e-03,2.480267331596e+05,2.480267396976e+05,-6.537978828419e-03
9.131875675513e-03,2.481262732475e+05,2.481262797814e+05,-6.533882144140e-03
9.128205307476e-03,2.482258131521e+05,2.482258196818e+05,-6.529768317705e-03
9.124537888710e-03,2.483253528733e+05,2.483253593990e+05,-6.525638193125e-03
9.120873415663e-03,2.484248924113e+05,2.484248989328e+05,-6.521491799504e-03
9.117211884785e-03,2.485244317660e+05,2.485244382833e+05,-6.517329107737e-03
9.113553292536e-03,2.486239709374e+05,2.486239774505e+05,-6.513149710372e-03
9.109897635379e-03,2.487235099254e+05,2.487235164344e+05,-6.508954626042e-03
9.106244909783e-03,2.488230487302e+05,2.488230552350e+05,-6.504742515972e-03
9.102595112224e-03,2.489225873517e+05,2.489225938522e+05,-6.500513583887e-03
9.098948239183e-03,2.490221257899e+05,2.490221322862e+05,-6.496269459603e-03
9.095304287145e-03,2.491216640449e+05,2.491216705369e+05,-6.492009153590e-03
9.091663252602e-03,2.492212021165e+05,2.492212086042e+05,-6.487732200185e-03
9.088025132053e-03,2.493207400048e+05,2.493207464883e+05,-6.483438919531e-03
9.084389922000e-03,2.494202777099e+05,2.494202841890e+05,-6.479129777290e-03
9.080757618952e-03,2.495198152316e+05,2.495198217065e+05,-6.474805006292e-03
9.077128219424e-03,2.496193525701e+05,2.496193590406e+05,-6.470463151345e-03
9.073501719936e-03,2.497188897253e+05,2.497188961914e+05,-6.466105260188e-03
9.069878117013e-03,2.498184266973e+05,2.498184331590e+05,-6.461732118623e-03
9.066257407186e-03,2.499179634859e+05,2.499179699432e+05,-6.457342649810e-03
9.062639586991e-03,2.500175000913e+05,2.500175065442e+05,-6.452937639551e-03
9.059024652972e-03,2.501170365134e+05,2.501170429619e+05,-6.448516011005e-03
9.055412601675e-03,2.502165727522e+05,2.502165791963e+05,-6.444078549976e-03
9.051803429653e-03,2.503161088077e+05,2.503161152473e+05,-6.439624208724e-03
9.048197133466e-03,2.504156446800e+05,2.504156511151e+05,-6.435155897634e-03
9.044593709677e-03,2.505151803690e+05,2.505151867997e+05,-6.430670357076e-03
9.040993154857e-03,2.506147158747e+05,2.506147223009e+05,-6.426169304177e-03
9.037395465579e-03,2.507142511972e+05,2.507142576188e+05,-6.421652127756e-03
9.033800638425e-03,2.508137863364e+05,2.508137927535e+05,-6.417120050173e-03
9.030208669980e-03,2.509133212923e+05,2.509133277049e+05,-6.412571470719e-03
9.026619556836e-03,2.510128560650e+05,2.510128624730e+05,-6.408007757273e-03
9.023033295590e-03,2.511123906544e+05,2.511123970578e+05,-6.403427309124e-03
9.019449882844e-03,2.512119250605e+05,2.512119314593e+05,-6.398832716513e-03
9.015869315204e-03,2.513114592834e+05,2.513114656776e+05,-6.394220574293e-03
9.012291589286e-03,2.514109933230e+05,2.514109997126e+05,-6.389594200300e-03
9.008716701706e-03,2.515105271794e+05,2.515105335643e+05,-6.384952313965e-03
9.005144649088e-03,2.516100608525e+05,2.516100672328e+05,-6.380293663824e-03
9.001575428062e-03,2.517095943423e+05,2.517096007179e+05,-6.375620287145e-03
8.998009035261e-03,2.518091276489e+05,2.518091340198e+05,-6.370931660058e-03
8.994445467327e-03,2.519086607723e+05,2.519086671385e+05,-6.366227287799e-03
8.990884720903e-03,2.520081937124e+05,2.520082000739e+05,-6.361507461406e-03
8.987326792639e-03,2.521077264692e+05,2.521077328260e+05,-6.356771482388e-03
8.983771679193e-03,2.522072590428e+05,2.522072653948e+05,-6.352020544000e-03
8.980219377224e-03,2.523067914331e+05,2.523067977804e+05,-6.347254355205e-03
8.976669883399e-03,2.524063236402e+05,2.524063299827e+05,-6.342472217511e-03
8.973123194390e-03,2.525058556641e+05,2.525058620018e+05,-6.337675353279e-03
8.969579306872e-03,2.526053875047e+05,2.526053938376e+05,-6.332863122225e-03
8.966038217529e-03,2.527049191621e+05,2.527049254901e+05,-6.328036106424e-03
8.962499923047e-03,2.528044506362e+05,2.528044569594e+05,-6.323193287244e-03
8.958964420118e-03,2.529039819271e+05,2.529039882455e+05,-6.318334548268e-03
8.955431705442e-03,2.530035130348e+05,2.530035193482e+05,-6.313461664831e-03
8.951901775719e-03,2.531030439592e+05,2.531030502678e+05,-6.308572541457e-03
8.948374627660e-03,2.532025747004e+05,2.532025810040e+05,-6.303669186309e-03
8.944850257976e-03,2.533021052583e+05,2.533021115571e+05,-6.298749998678e-03
8.941328663386e-03,2.534016356330e+05,2.534016419269e+05,-6.293816375546e-03
8.937809840614e-03,2.535011658245e+05,2.535011721134e+05,-6.288867967669e-03
8.934293786389e-03,2.536006958328e+05,2.536007021167e+05,-6.283903785516e-03
8.930780497444e-03,2.537002256578e+05,2.537002319368e+05,-6.278924294747e-03
8.927269970519e-03,2.537997552996e+05,2.537997615736e+05,-6.273930659518e-03
8.923762202358e-03,2.538992847582e+05,2.538992910271e+05,-6.268921802985e-03
8.920257189709e-03,2.539988140336e+05,2.539988202975e+05,-6.263897375902e-03
8.916754929329e-03,2.540983431257e+05,2.540983493846e+05,-6.258858426008e-03
8.913255417975e-03,2.541978720346e+05,2.541978782884e+05,-6.253804749576e-03
8.909758652413e-03,2.542974007603e+05,2.542974070090e+05,-6.248736055568e-03
8.906264629412e-03,2.543969293028e+05,2.543969355464e+05,-6.243652751436e-03
8.902773345747e-03,2.544964576620e+05,2.544964639006e+05,-6.238553818548e-03
8.899284798197e-03,2.545959858381e+05,2.545959920715e+05,-6.233440857613e-03
8.895798983549e-03,2.546955138309e+05,2.546955200592e+05,-6.228313402971e-03
8.892315898590e-03,2.547950416405e+05,2.547950478637e+05,-6.223170523299e-03
8.888835540117e-03,2.548945692669e+05,2.548945754849e+05,-6.218012451427e-03
8.885357904930e-03,2.549940967101e+05,2.549941029229e+05,-6.212841428351e-03
8.881882989832e-03,2.550936239700e+05,2.550936301777e+05,-6.207654689206e-03
8.878410791634e-03,2.551931510468e+05,2.551931572493e+05,-6.202453136211e-03
8.874941307151e-03,2.552926779404e+05,2.552926841376e+05,-6.197237235028e-03
8.871474533203e-03,2.553922046507e+05,2.553922108427e+05,-6.192006345373e-03
8.868010466615e-03,2.554917311779e+05,2.554917373646e+05,-6.186761456775e-03
8.864549104215e-03,2.555912575218e+05,2.555912637033e+05,-6.181502045365e-03
8.861090442840e-03,2.556907836826e+05,2.556907898588e+05,-6.176227994729e-03
8.857634479329e-03,2.557903096601e+05,2.557903158310e+05,-6.170939101139e-03
8.854181210526e-03,2.558898354545e+05,2.558898416201e+05,-6.165636033984e-03
8.850730633281e-03,2.559893610656e+05,2.559893672259e+05,-6.160318764159e-03
8.847282744449e-03,2.560888864936e+05,2.560888926485e+05,-6.154987117043e-03
8.843837540888e-03,2.561884117383e+05,2.561884178880e+05,-6.149641150841e-03
8.840395019463e-03,2.562879367999e+05,2.562879429442e+05,-6.144280254375e-03
8.836955177043e-03,2.563874616783e+05,2.563874678172e+05,-6.138905097032e-03
8.833518010502e-03,2.564869863734e+05,2.564869925069e+05,-6.133515824331e-03
8.830083516719e-03,2.565865108854e+05,2.565865170135e+05,-6.128112552688e-03
8.826651692577e-03,2.566860352142e+05,2.566860413369e+05,-6.122695136582e-03
8.823222534965e-03,2.567855593598e+05,2.567855654771e+05,-6.117263779743e-03
8.819796040777e-03,2.568850833223e+05,2.568850894341e+05,-6.111817463534e-03
8.816372206910e-03,2.569846071015e+05,2.569846132079e+05,-6.106356857345e-03
8.812951030268e-03,2.570841306976e+05,2.570841367985e+05,-6.100882630562e-03
8.809532507758e-03,2.571836541105e+05,2.571836602059e+05,-6.095394637669e-03
8.806116636293e-03,2.572831773402e+05,2.572831834301e+05,-6.089892296586e-03
8.802703412791e-03,2.573827003867e+05,2.573827064711e+05,-6.084375199862e-03
8.799292834173e-03,2.574822232500e+05,2.574822293289e+05,-6.078844802687e-03
8.795884897366e-03,2.575817459302e+05,2.575817520035e+05,-6.073300261050e-03
8.792479599303e-03,2.576812684272e+05,2.576812744950e+05,-6.067742011510e-03
8.789076936920e-03,2.577807907410e+05,2.577807968032e+05,-6.062169180950e-03
8.785676907157e-03,2.578803128717e+05,2.578803189283e+05,-6.056583311874e-03
8.782279506961e-03,2.579798348192e+05,2.579798408702e+05,-6.050982803572e-03
8.778884733282e-03,2.580793565835e+05,2.580793626288e+05,-6.045369227650e-03
8.775492583076e-03,2.581788781646e+05,2.581788842044e+05,-6.039740546839e-03
8.772103053302e-03,2.582783995626e+05,2.582784055967e+05,-6.034099322278e-03
8.768716140927e-03,2.583779207774e+05,2.583779268059e+05,-6.028443778632e-03
8.765331842918e-03,2.584774418091e+05,2.584774478318e+05,-6.022774497978e-03
8.761950156250e-03,2.585769626575e+05,2.585769686746e+05,-6.017090723617e-03
8.758571077902e-03,2.586764833229e+05,2.586764893343e+05,-6.011395045789e-03
8.755194604857e-03,2.587760038050e+05,2.587760098107e+05,-6.005684379488e-03
8.751820734104e-03,2.588755241040e+05,2.588755301040e+05,-5.999960209010e-03
8.748449462635e-03,2.589750442199e+05,2.589750502141e+05,-5.994222476147e-03
8.745080787447e-03,2.590745641526e+05,2.590745701410e+05,-5.988470889861e-03
8.741714705543e-03,2.591740839021e+05,2.591740898848e+05,-5.982706905343e-03
8.738351213928e-03,2.592736034685e+05,2.592736094454e+05,-5.976928019663e-03
8.734990309615e-03,2.593731228517e+05,2.593731288228e+05,-5.971136735752e-03
8.731631989619e-03,2.594726420518e+05,2.594726480171e+05,-5.965330841718e-03
8.728276250961e-03,2.595721610687e+05,2.595721670282e+05,-5.959511472611e-03
8.724923090665e-03,2.596716799025e+05,2.596716858562e+05,-5.953679501545e-03
8.721572505760e-03,2.597711985531e+05,2.597712045010e+05,-5.947834491963e-03
8.718224493282e-03,2.598707170206e+05,2.598707229626e+05,-5.941974784946e-03
8.714879050269e-03,2.599702353050e+05,2.599702412411e+05,-5.936102737905e-03
8.711536173763e-03,2.600697534062e+05,2.600697593364e+05,-5.930216691922e-03
8.708195860813e-03,2.601692713242e+05,2.601692772485e+05,-5.924317869358e-03
8.704858108471e-03,2.602687890591e+05,2.602687949776e+05,-5.918405659031e-03
8.701522913793e-03,2.603683066109e+05,2.603683125234e+05,-5.912479769904e-03
8.698190273841e-03,2.604678239796e+05,2.604678298861e+05,-5.906541162403e-03
8.694860185681e-03,2.605673411651e+05,2.605673470657e+05,-5.900589429075e-03
8.691532646383e-03,2.606668581675e+05,2.606668640621e+05,-5.894623784116e-03
8.688207653022e-03,2.607663749867e+05,2.607663808753e+05,-5.888645915547e-03
8.684885202677e-03,2.608658916228e+05,2.608658975055e+05,-5.882654892048e-03
8.681565292431e-03,2.609654080758e+05,2.609654139524e+05,-5.876649956917e-03
8.678247919373e-03,2.610649243456e+05,2.610649302163e+05,-5.870632681763e-03
8.674933080596e-03,2.611644404324e+05,2.611644462970e+05,-5.864602630027e-03
8.671620773196e-03,2.612639563360e+05,2.612639621945e+05,-5.858558870386e-03
8.668310994275e-03,2.613634720564e+05,2.613634779089e+05,-5.852502479684e-03
8.665003740939e-03,2.614629875938e+05,2.614629934402e+05,-5.846432672115e-03
8.661699010297e-03,2.615625029480e+05,2.615625087883e+05,-5.840349942446e-03
8.658396799466e-03,2.616620181191e+05,2.616620239533e+05,-5.834255163791e-03
8.655097105564e-03,2.617615331071e+05,2.617615389352e+05,-5.828146648128e-03
8.651799925714e-03,2.618610479119e+05,2.618610537340e+05,-5.822025414091e-03
8.648505257045e-03,2.619605625337e+05,2.619605683496e+05,-5.815892538521e-03
8.645213096688e-03,2.620600769723e+05,2.620600827821e+05,-5.809745489387e-03
8.641923441781e-03,2.621595912278e+05,2.621595970314e+05,-5.803586391266e-03
8.638636289464e-03,2.622591053002e+05,2.622591110976e+05,-5.797414225526e-03
8.635351636882e-03,2.623586191895e+05,2.623586249807e+05,-5.791229312308e-03
8.632069481186e-03,2.624581328957e+05,2.624581386807e+05,-5.785031185951e-03
8.628789819529e-03,2.625576464188e+05,2.625576521976e+05,-5.778821301647e-03
8.625512649069e-03,2.626571597587e+05,2.626571655313e+05,-5.772598728072e-03
8.622237966970e-03,2.627566729156e+05,2.627566786820e+05,-5.766362766735e-03
8.618965770398e-03,2.628561858893e+05,2.628561916495e+05,-5.760115454905e-03
8.615696056525e-03,2.629556986800e+05,2.629557044338e+05,-5.753854347859e-03
8.612428822526e-03,2.630552112875e+05,2.630552170351e+05,-5.747582239565e-03
